GEOID10,county_name,state_id,wh_office_name,region_name
18075,Jay,IN,Indianapolis IN District Office,Midwest Region
18071,Jackson,IN,Indianapolis IN District Office,Midwest Region
18069,Huntington,IN,Indianapolis IN District Office,Midwest Region
18067,Howard,IN,Indianapolis IN District Office,Midwest Region
18065,Henry,IN,Indianapolis IN District Office,Midwest Region
18063,Hendricks,IN,Indianapolis IN District Office,Midwest Region
18061,Harrison,IN,Indianapolis IN District Office,Midwest Region
18059,Hancock,IN,Indianapolis IN District Office,Midwest Region
18057,Hamilton,IN,Indianapolis IN District Office,Midwest Region
18055,Greene,IN,Indianapolis IN District Office,Midwest Region
18053,Grant,IN,Indianapolis IN District Office,Midwest Region
18051,Gibson,IN,Indianapolis IN District Office,Midwest Region
18049,Fulton,IN,Indianapolis IN District Office,Midwest Region
18047,Franklin,IN,Indianapolis IN District Office,Midwest Region
18045,Fountain,IN,Indianapolis IN District Office,Midwest Region
18043,Floyd,IN,Indianapolis IN District Office,Midwest Region
18001,Adams,IN,Indianapolis IN District Office,Midwest Region
18003,Allen,IN,Indianapolis IN District Office,Midwest Region
18005,Bartholomew,IN,Indianapolis IN District Office,Midwest Region
18007,Benton,IN,Indianapolis IN District Office,Midwest Region
18009,Blackford,IN,Indianapolis IN District Office,Midwest Region
18011,Boone,IN,Indianapolis IN District Office,Midwest Region
18013,Brown,IN,Indianapolis IN District Office,Midwest Region
18015,Carroll,IN,Indianapolis IN District Office,Midwest Region
18017,Cass,IN,Indianapolis IN District Office,Midwest Region
18019,Clark,IN,Indianapolis IN District Office,Midwest Region
18183,Whitley,IN,Indianapolis IN District Office,Midwest Region
18023,Clinton,IN,Indianapolis IN District Office,Midwest Region
18025,Crawford,IN,Indianapolis IN District Office,Midwest Region
18027,Daviess,IN,Indianapolis IN District Office,Midwest Region
18029,Dearborn,IN,Indianapolis IN District Office,Midwest Region
18031,Decatur,IN,Indianapolis IN District Office,Midwest Region
18033,De Kalb,IN,Indianapolis IN District Office,Midwest Region
18035,Delaware,IN,Indianapolis IN District Office,Midwest Region
18037,Dubois,IN,Indianapolis IN District Office,Midwest Region
18039,Elkhart,IN,Indianapolis IN District Office,Midwest Region
18041,Fayette,IN,Indianapolis IN District Office,Midwest Region
18177,Wayne,IN,Indianapolis IN District Office,Midwest Region
18179,Wells,IN,Indianapolis IN District Office,Midwest Region
18181,White,IN,Indianapolis IN District Office,Midwest Region
18021,Clay,IN,Indianapolis IN District Office,Midwest Region
18173,Warrick,IN,Indianapolis IN District Office,Midwest Region
18137,Ripley,IN,Indianapolis IN District Office,Midwest Region
21111,Jefferson,KY,Louisville KY District Office,Southeast Region
21113,Jessamine,KY,Louisville KY District Office,Southeast Region
21115,Johnson,KY,Louisville KY District Office,Southeast Region
21117,Kenton,KY,Louisville KY District Office,Southeast Region
21119,Knott,KY,Louisville KY District Office,Southeast Region
21121,Knox,KY,Louisville KY District Office,Southeast Region
21123,Larue,KY,Louisville KY District Office,Southeast Region
21109,Jackson,KY,Louisville KY District Office,Southeast Region
21127,Lawrence,KY,Louisville KY District Office,Southeast Region
21131,Leslie,KY,Louisville KY District Office,Southeast Region
21133,Letcher,KY,Louisville KY District Office,Southeast Region
21135,Lewis,KY,Louisville KY District Office,Southeast Region
21137,Lincoln,KY,Louisville KY District Office,Southeast Region
21139,Livingston,KY,Louisville KY District Office,Southeast Region
21141,Logan,KY,Louisville KY District Office,Southeast Region
21143,Lyon,KY,Louisville KY District Office,Southeast Region
21145,McCracken,KY,Louisville KY District Office,Southeast Region
21147,McCreary,KY,Louisville KY District Office,Southeast Region
21149,McLean,KY,Louisville KY District Office,Southeast Region
28089,Madison,MS,Jackson MS District Office,Southeast Region
28087,Lowndes,MS,Jackson MS District Office,Southeast Region
28085,Lincoln,MS,Jackson MS District Office,Southeast Region
28083,Leflore,MS,Jackson MS District Office,Southeast Region
28081,Lee,MS,Jackson MS District Office,Southeast Region
28079,Leake,MS,Jackson MS District Office,Southeast Region
28077,Lawrence,MS,Jackson MS District Office,Southeast Region
28075,Lauderdale,MS,Jackson MS District Office,Southeast Region
28073,Lamar,MS,Jackson MS District Office,Southeast Region
28071,Lafayette,MS,Jackson MS District Office,Southeast Region
28069,Kemper,MS,Jackson MS District Office,Southeast Region
28067,Jones,MS,Jackson MS District Office,Southeast Region
28065,Jefferson Davis,MS,Jackson MS District Office,Southeast Region
28063,Jefferson,MS,Jackson MS District Office,Southeast Region
28057,Itawamba,MS,Jackson MS District Office,Southeast Region
28055,Issaquena,MS,Jackson MS District Office,Southeast Region
28053,Humphreys,MS,Jackson MS District Office,Southeast Region
28051,Holmes,MS,Jackson MS District Office,Southeast Region
28049,Hinds,MS,Jackson MS District Office,Southeast Region
28043,Grenada,MS,Jackson MS District Office,Southeast Region
28041,Greene,MS,Jackson MS District Office,Southeast Region
28039,George,MS,Jackson MS District Office,Southeast Region
28037,Franklin,MS,Jackson MS District Office,Southeast Region
28033,DeSoto,MS,Jackson MS District Office,Southeast Region
28031,Covington,MS,Jackson MS District Office,Southeast Region
28029,Copiah,MS,Jackson MS District Office,Southeast Region
47189,Wilson,TN,Nashville TN District Office,Southeast Region
47185,White,TN,Nashville TN District Office,Southeast Region
47043,Dickson,TN,Nashville TN District Office,Southeast Region
47105,Loudon,TN,Nashville TN District Office,Southeast Region
47001,Anderson,TN,Nashville TN District Office,Southeast Region
47003,Bedford,TN,Nashville TN District Office,Southeast Region
47005,Benton,TN,Nashville TN District Office,Southeast Region
47007,Bledsoe,TN,Nashville TN District Office,Southeast Region
47011,Bradley,TN,Nashville TN District Office,Southeast Region
47013,Campbell,TN,Nashville TN District Office,Southeast Region
47015,Cannon,TN,Nashville TN District Office,Southeast Region
47017,Carroll,TN,Nashville TN District Office,Southeast Region
47021,Cheatham,TN,Nashville TN District Office,Southeast Region
47023,Chester,TN,Nashville TN District Office,Southeast Region
47025,Claiborne,TN,Nashville TN District Office,Southeast Region
47027,Clay,TN,Nashville TN District Office,Southeast Region
47031,Coffee,TN,Nashville TN District Office,Southeast Region
47033,Crockett,TN,Nashville TN District Office,Southeast Region
47035,Cumberland,TN,Nashville TN District Office,Southeast Region
47037,Davidson,TN,Nashville TN District Office,Southeast Region
47039,Decatur,TN,Nashville TN District Office,Southeast Region
47041,De Kalb,TN,Nashville TN District Office,Southeast Region
47045,Dyer,TN,Nashville TN District Office,Southeast Region
47047,Fayette,TN,Nashville TN District Office,Southeast Region
47049,Fentress,TN,Nashville TN District Office,Southeast Region
47051,Franklin,TN,Nashville TN District Office,Southeast Region
47053,Gibson,TN,Nashville TN District Office,Southeast Region
47055,Giles,TN,Nashville TN District Office,Southeast Region
47057,Grainger,TN,Nashville TN District Office,Southeast Region
47061,Grundy,TN,Nashville TN District Office,Southeast Region
47063,Hamblen,TN,Nashville TN District Office,Southeast Region
47065,Hamilton,TN,Nashville TN District Office,Southeast Region
47067,Hancock,TN,Nashville TN District Office,Southeast Region
47069,Hardeman,TN,Nashville TN District Office,Southeast Region
47071,Hardin,TN,Nashville TN District Office,Southeast Region
47073,Hawkins,TN,Nashville TN District Office,Southeast Region
47075,Haywood,TN,Nashville TN District Office,Southeast Region
47077,Henderson,TN,Nashville TN District Office,Southeast Region
47079,Henry,TN,Nashville TN District Office,Southeast Region
47081,Hickman,TN,Nashville TN District Office,Southeast Region
47083,Houston,TN,Nashville TN District Office,Southeast Region
47085,Humphreys,TN,Nashville TN District Office,Southeast Region
47087,Jackson,TN,Nashville TN District Office,Southeast Region
47089,Jefferson,TN,Nashville TN District Office,Southeast Region
47091,Johnson,TN,Nashville TN District Office,Southeast Region
47093,Knox,TN,Nashville TN District Office,Southeast Region
47095,Lake,TN,Nashville TN District Office,Southeast Region
47097,Lauderdale,TN,Nashville TN District Office,Southeast Region
47099,Lawrence,TN,Nashville TN District Office,Southeast Region
38023,Divide,ND,Denver CO District Office,Southwest Region
38027,Eddy,ND,Denver CO District Office,Southwest Region
38029,Emmons,ND,Denver CO District Office,Southwest Region
38031,Foster,ND,Denver CO District Office,Southwest Region
38033,Golden Valley,ND,Denver CO District Office,Southwest Region
38035,Grand Forks,ND,Denver CO District Office,Southwest Region
38037,Grant,ND,Denver CO District Office,Southwest Region
38039,Griggs,ND,Denver CO District Office,Southwest Region
38041,Hettinger,ND,Denver CO District Office,Southwest Region
38043,Kidder,ND,Denver CO District Office,Southwest Region
38045,LaMoure,ND,Denver CO District Office,Southwest Region
38047,Logan,ND,Denver CO District Office,Southwest Region
38049,McHenry,ND,Denver CO District Office,Southwest Region
38051,McIntosh,ND,Denver CO District Office,Southwest Region
38055,McLean,ND,Denver CO District Office,Southwest Region
38057,Mercer,ND,Denver CO District Office,Southwest Region
38061,Mountrail,ND,Denver CO District Office,Southwest Region
38063,Nelson,ND,Denver CO District Office,Southwest Region
38065,Oliver,ND,Denver CO District Office,Southwest Region
38067,Pembina,ND,Denver CO District Office,Southwest Region
38069,Pierce,ND,Denver CO District Office,Southwest Region
38071,Ramsey,ND,Denver CO District Office,Southwest Region
38073,Ransom,ND,Denver CO District Office,Southwest Region
38075,Renville,ND,Denver CO District Office,Southwest Region
38079,Rolette,ND,Denver CO District Office,Southwest Region
38081,Sargent,ND,Denver CO District Office,Southwest Region
38083,Sheridan,ND,Denver CO District Office,Southwest Region
38087,Slope,ND,Denver CO District Office,Southwest Region
38089,Stark,ND,Denver CO District Office,Southwest Region
38091,Steele,ND,Denver CO District Office,Southwest Region
38093,Stutsman,ND,Denver CO District Office,Southwest Region
38095,Towner,ND,Denver CO District Office,Southwest Region
38097,Traill,ND,Denver CO District Office,Southwest Region
34009,Cape May,NJ,Southern NJ District Office,Northeast Region
34025,Monmouth,NJ,Southern NJ District Office,Northeast Region
34001,Atlantic,NJ,Southern NJ District Office,Northeast Region
34029,Ocean,NJ,Southern NJ District Office,Northeast Region
34033,Salem,NJ,Southern NJ District Office,Northeast Region
34011,Cumberland,NJ,Southern NJ District Office,Northeast Region
24041,Talbot,MD,Baltimore MD District Office,Northeast Region
24041,Talbot,MD,Baltimore MD District Office,Northeast Region
24029,Kent,MD,Baltimore MD District Office,Northeast Region
24015,Cecil,MD,Baltimore MD District Office,Northeast Region
51830,City of Williamsburg,VA,Richmond VA District Office,Northeast Region
51710,City of Norfolk,VA,Richmond VA District Office,Northeast Region
51740,City of Portsmouth,VA,Richmond VA District Office,Northeast Region
51710,City of Norfolk,VA,Richmond VA District Office,Northeast Region
24035,Queen Anne's,MD,Baltimore MD District Office,Northeast Region
8031,Denver,CO,Denver CO District Office,Southwest Region
6083,Santa Barbara,CA,Los Angeles District Office,Western Region
6071,San Bernardino,CA,West Covina District Office,Western Region
22101,St. Mary,LA,New Orleans LA District Office,Southwest Region
47101,Lewis,TN,Nashville TN District Office,Southeast Region
47103,Lincoln,TN,Nashville TN District Office,Southeast Region
47107,McMinn,TN,Nashville TN District Office,Southeast Region
47109,McNairy,TN,Nashville TN District Office,Southeast Region
47111,Macon,TN,Nashville TN District Office,Southeast Region
47113,Madison,TN,Nashville TN District Office,Southeast Region
47115,Marion,TN,Nashville TN District Office,Southeast Region
47117,Marshall,TN,Nashville TN District Office,Southeast Region
47167,Tipton,TN,Nashville TN District Office,Southeast Region
47127,Moore,TN,Nashville TN District Office,Southeast Region
47125,Montgomery,TN,Nashville TN District Office,Southeast Region
47121,Meigs,TN,Nashville TN District Office,Southeast Region
47119,Maury,TN,Nashville TN District Office,Southeast Region
47131,Obion,TN,Nashville TN District Office,Southeast Region
47129,Morgan,TN,Nashville TN District Office,Southeast Region
28045,Hancock,MS,Jackson MS District Office,Southeast Region
26089,Leelanau,MI,Grand Rapids MI District Office,Midwest Region
18089,Lake,IN,Indianapolis IN District Office,Midwest Region
18091,La Porte,IN,Indianapolis IN District Office,Midwest Region
26021,Berrien,MI,Grand Rapids MI District Office,Midwest Region
26159,Van Buren,MI,Grand Rapids MI District Office,Midwest Region
26005,Allegan,MI,Grand Rapids MI District Office,Midwest Region
26007,Alpena,MI,Grand Rapids MI District Office,Midwest Region
26151,Sanilac,MI,Detroit MI District Office,Midwest Region
26099,Macomb,MI,Detroit MI District Office,Midwest Region
26147,St. Clair,MI,Detroit MI District Office,Midwest Region
26053,Gogebic,MI,Grand Rapids MI District Office,Midwest Region
1017,Chambers,AL,Birmingham AL District Office,Southeast Region
26115,Monroe,MI,Detroit MI District Office,Midwest Region
1025,Clarke,AL,Birmingham AL District Office,Southeast Region
28059,Jackson,MS,Jackson MS District Office,Southeast Region
1067,Henry,AL,Birmingham AL District Office,Southeast Region
47123,Monroe,TN,Nashville TN District Office,Southeast Region
47029,Cocke,TN,Nashville TN District Office,Southeast Region
47155,Sevier,TN,Nashville TN District Office,Southeast Region
47019,Carter,TN,Nashville TN District Office,Southeast Region
47059,Greene,TN,Nashville TN District Office,Southeast Region
47009,Blount,TN,Nashville TN District Office,Southeast Region
47139,Polk,TN,Nashville TN District Office,Southeast Region
1003,Baldwin,AL,Birmingham AL District Office,Southeast Region
26163,Wayne,MI,Detroit MI District Office,Midwest Region
28047,Harrison,MS,Jackson MS District Office,Southeast Region
26083,Keweenaw,MI,Grand Rapids MI District Office,Midwest Region
26105,Mason,MI,Grand Rapids MI District Office,Midwest Region
26127,Oceana,MI,Grand Rapids MI District Office,Midwest Region
26127,Oceana,MI,Grand Rapids MI District Office,Midwest Region
26121,Muskegon,MI,Grand Rapids MI District Office,Midwest Region
26121,Muskegon,MI,Grand Rapids MI District Office,Midwest Region
26139,Ottawa,MI,Grand Rapids MI District Office,Midwest Region
26139,Ottawa,MI,Grand Rapids MI District Office,Midwest Region
26013,Baraga,MI,Grand Rapids MI District Office,Midwest Region
26103,Marquette,MI,Grand Rapids MI District Office,Midwest Region
26031,Cheboygan,MI,Grand Rapids MI District Office,Midwest Region
